fixture_id,home_team_id,away_team_id,season,league_key,venue_code,opp_code,hour,day_code,home_goals_scored_rolling,home_goals_conceded_rolling,home_wins_rolling,home_clean_sheets_rolling,home_win_streak,home_form_momentum,opp_goals_scored_rolling,opp_goals_conceded_rolling,opp_wins_rolling,opp_clean_sheets_rolling,opp_win_streak,opp_form_momentum,h2h_win_rate,home_elo,away_elo,elo_diff,home_form_at_home,away_form_away,home_xg,away_xg,forecast_home_win,forecast_draw,forecast_away_win,home_xg_rolling,opp_xg_rolling,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_possession,away_possession,home_injuries,away_injuries,injury_diff,home_goals,away_goals,result,match_date,attack_vs_defence,opp_attack_vs_defence,form_diff,goal_diff_rolling,opp_goal_diff_rolling,home_sot_ratio,away_sot_ratio,sot_diff,possession_diff,corners_diff,shots_diff,shots_on_target_diff,xg_diff,xg_rolling_diff,home_form_adj,away_form_adj,form_adj_diff,venue_elo_boost
652662,139,364,2022,UCL,1,364,19,2,1.6,2.6,0.2,0.2,0,0.1333,2.4,1.4,0.6,0.2,3,0.8,0.0,1520.8605,1579.4694,-58.6089,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.0,0.0,0.0,3.0,4.0,49.2,50.8,0,5,-5,0,3,0,2022-10-26 19:00:00+00:00,1.0666666666666667,0.8888888888888888,-0.6667000000000001,-1.0,1.0,0.0,0.0,0.0,-1.5999999999999943,-1.0,-2.0,0.0,0.0,0.0,0.1333,0.6000000000000001,-0.4667000000000001,-48.6089
652665,83,132,2022,UCL,1,132,19,2,1.6,2.0,0.2,0.0,0,0.1333,2.8,0.6,0.8,0.6,4,0.9333,0.0,1484.9735,1582.8628,-97.8894,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,0.0,0.0,2.0,4.0,51.8,48.2,0,0,0,0,3,0,2022-10-26 19:00:00+00:00,2.285714285714286,1.3333333333333333,-0.8,-0.3999999999999999,2.1999999999999997,0.0,0.0,0.0,3.5999999999999943,-2.0,-5.0,0.0,0.0,0.0,0.1333,0.9333,-0.8,-87.8894
652660,125,176,2022,UCL,1,176,19,2,0.75,1.5,0.25,0.5,0,0.2143,1.5,1.0,0.5,0.25,2,0.6429,1.0,1489.7928,1501.2612,-11.4683,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,5.0,43.3,56.7,0,0,0,2,1,2,2022-10-26 19:00:00+00:00,0.6818181818181818,0.9375,-0.42860000000000004,-0.75,0.5,0.0,0.0,0.0,-13.400000000000006,-5.0,-2.0,0.0,0.0,0.0,0.2143,0.6429,-0.42860000000000004,1.0317000000000007
652663,114,257,2022,UCL,1,257,19,2,4.25,1.0,1.0,0.25,4,1.0,0.25,4.0,0.0,0.0,0,0.0,1.0,1541.846,1466.9,74.946,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,0.0,0.0,2.0,4.0,64.7,35.3,0,0,0,3,0,2,2022-10-26 19:00:00+00:00,1.0365853658536586,0.22727272727272727,1.0,3.25,-3.75,0.0,0.0,0.0,29.400000000000006,-2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,124.946
652752,4039,440,2022,UEL,1,440,16,3,0.75,1.5,0.25,0.25,0,0.2143,0.5,1.5,0.0,0.0,0,0.0,1.0,1480.643,1461.9856,18.6574,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,0.0,0.0,3.0,3.0,44.4,55.6,0,0,0,3,3,1,2022-10-27 16:45:00+00:00,0.46875,0.3125,0.2143,-0.75,-1.0,0.0,0.0,0.0,-11.200000000000003,0.0,3.0,0.0,0.0,0.0,0.2143,0.0,0.2143,31.1574
652749,2720,5807,2022,UEL,1,5807,16,3,0.5,1.75,0.0,0.0,0,0.0,2.25,1.5,0.75,0.25,0,0.6429,0.0,1461.6619,1529.8303,-68.1684,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,0.0,7.0,7.0,47.6,52.4,0,0,0,0,2,0,2022-10-27 16:45:00+00:00,0.3125,1.2162162162162162,-0.6429,-1.25,0.75,0.0,0.0,0.0,-4.799999999999997,0.0,6.0,0.0,0.0,0.0,0.0,0.6429,-0.6429,-68.1684
652750,148,359,2022,UEL,1,359,16,3,2.2,1.2,0.4,0.2,0,0.4667,1.75,0.25,1.0,0.75,4,1.0,0.0,1507.9067,1539.0669,-31.1602,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,3.0,6.0,30.3,69.7,0,0,0,2,0,2,2022-10-27 16:45:00+00:00,6.2857142857142865,1.346153846153846,-0.5333,1.0000000000000002,1.5,0.0,0.0,0.0,-39.400000000000006,-3.0,-7.0,0.0,0.0,0.0,0.4667,1.0,-0.5333,-11.1602
652746,598,2994,2022,UEL,1,2994,16,3,0.5,0.5,0.5,0.5,2,0.6429,1.6,1.6,0.4,0.4,0,0.3333,0.0,1500.509,1526.3322,-25.8231,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,1.0,0.0,7.0,1.0,39.5,60.5,0,0,0,1,0,2,2022-10-27 16:45:00+00:00,0.2941176470588235,2.666666666666667,0.30960000000000004,0.0,0.0,0.07092198581560284,0.0,0.07092198581560284,-21.0,6.0,9.0,1.0,0.0,0.0,0.6429,0.3333,0.30960000000000004,-0.8231000000000002
652753,436,169,2022,UEL,1,169,16,3,1.8,1.0,0.6,0.2,2,0.7333,1.75,1.0,0.75,0.25,2,0.7857,0.0,1520.6962,1527.5016,-6.8055,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,3,1,2022-10-27 16:45:00+00:00,1.6363636363636362,1.5909090909090908,-0.0524,0.8,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333,0.7857,-0.0524,23.194499999999998
652751,3019,2980,2022,UEL,1,2980,16,3,0.75,3.5,0.0,0.0,0,0.0,0.75,1.5,0.25,0.0,0,0.2143,0.0,1461.915,1490.2814,-28.3665,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,7.0,0.0,0.0,9.0,5.0,50.3,49.7,0,0,0,2,1,2,2022-10-27 16:45:00+00:00,0.46875,0.20833333333333331,-0.2143,-2.75,-0.75,0.0,0.0,0.0,0.5999999999999943,4.0,17.0,0.0,0.0,0.0,0.0,0.2143,-0.2143,-28.3665
652748,13018,244,2022,UEL,1,244,16,3,1.4,1.0,0.4,0.4,1,0.4667,1.8,1.0,0.6,0.2,0,0.6,0.0,1476.9163,1533.947,-57.0308,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,2022-10-27 16:45:00+00:00,1.2727272727272725,1.6363636363636362,-0.13329999999999997,0.3999999999999999,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4667,0.6,-0.13329999999999997,-37.0308
652747,112,572,2022,UEL,1,572,16,3,1.8,2.2,0.2,0.2,0,0.1333,1.8,1.2,0.2,0.2,0,0.2,0.0,1498.0614,1508.9386,-10.8772,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,1,2,2022-10-27 16:45:00+00:00,1.3846153846153846,0.7826086956521738,-0.06670000000000001,-0.40000000000000013,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1333,0.2,-0.06670000000000001,-0.8772000000000002
652758,165,10414,2022,UEL,1,10414,19,3,0.5,2.5,0.25,0.0,0,0.1429,1.75,0.5,0.5,0.75,0,0.5,0.0,1480.5361,1507.7931,-27.2571,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,0.0,1.0,6.0,9.0,41.1,58.9,5,0,5,2,1,2,2022-10-27 19:00:00+00:00,0.8333333333333334,0.673076923076923,-0.3571,-2.0,1.25,0.0,0.0900900900900901,-0.0900900900900901,-17.799999999999997,-3.0,6.0,-1.0,0.0,0.0,0.10717499999999999,0.5,-0.392825,-14.757100000000001
652760,126,435,2022,UEL,1,435,19,3,2.75,0.25,1.0,0.75,4,1.0,0.2,2.2,0.0,0.2,0,0.0,1.0,1537.1623,1453.8202,83.3421,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.0,0.0,0.0,9.0,0.0,65.4,34.6,0,0,0,1,1,1,2022-10-27 19:00:00+00:00,1.1956521739130432,0.5714285714285715,1.0,2.5,-2.0,0.0,0.0,0.0,30.800000000000004,9.0,13.0,0.0,0.0,0.0,1.0,0.0,1.0,133.34210000000002
652756,360,614,2022,UEL,1,614,19,3,1.5,0.75,0.75,0.5,3,0.8571,0.6,1.8,0.2,0.2,0,0.1333,1.0,1518.8477,1480.9738,37.8739,0.75,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,8.0,0.0,74.7,25.3,0,0,0,3,0,2,2022-10-27 19:00:00+00:00,0.7894736842105262,0.7058823529411765,0.7238,0.75,-1.2000000000000002,0.0,0.0,0.0,49.400000000000006,8.0,24.0,0.0,0.0,0.0,0.8571,0.1333,0.7238,75.37389999999999
652761,3746,142,2022,UEL,1,142,19,3,0.8,1.8,0.2,0.4,0,0.1333,3.0,2.0,0.25,0.25,0,0.2143,0.0,1468.2527,1500.1565,-31.9038,0.2,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,0.0,0.0,3.0,4.0,41.0,59.0,0,0,0,1,0,2,2022-10-27 19:00:00+00:00,0.38095238095238093,1.5789473684210524,-0.08099999999999999,-1.0,1.0,0.0,0.0,0.0,-18.0,-1.0,-3.0,0.0,0.0,0.0,0.1333,0.2143,-0.08099999999999999,-21.9038
652754,622,174,2022,UEL,1,174,19,3,1.6,1.4,0.8,0.4,1,0.7333,1.0,1.4,0.4,0.2,0,0.4,1.0,1488.4889,1513.6508,-25.1619,0.8,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,2022-10-27 19:00:00+00:00,1.0666666666666667,0.6666666666666666,0.33329999999999993,0.20000000000000018,-0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7333,0.4,0.33329999999999993,14.8381
652755,2290,997,2022,UEL,1,997,19,3,1.6,1.4,0.4,0.0,0,0.3333,2.25,1.75,0.5,0.25,1,0.5714,0.0,1495.3889,1500.9554,-5.5665,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,0.0,0.0,2.0,4.0,38.1,61.9,0,0,0,2,1,2,2022-10-27 19:00:00+00:00,0.8648648648648649,1.5,-0.23810000000000003,0.20000000000000018,0.5,0.0,0.0,0.0,-23.799999999999997,-2.0,-2.0,0.0,0.0,0.0,0.3333,0.5714,-0.23810000000000003,14.4335
652759,617,89,2022,UEL,1,89,19,3,0.75,2.25,0.0,0.0,0,0.0,1.8,0.8,0.8,0.6,4,0.9333,0.0,1462.2249,1536.5667,-74.3418,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,2,0,2022-10-27 19:00:00+00:00,0.8333333333333333,0.7659574468085106,-0.9333,-1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9333,-0.9333,-74.3418
652757,502,104,2022,UEL,1,104,19,3,0.25,2.0,0.0,0.0,0,0.0,1.5,1.25,0.25,0.25,0,0.2143,0.0,1469.3935,1491.0778,-21.6843,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,2022-10-27 19:00:00+00:00,0.18518518518518517,0.7142857142857143,-0.2143,-1.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2143,-0.2143,-21.6843
643889,84,88,2022,LIGA,1,88,19,4,0.6,1.0,0.2,0.0,1,0.3333,1.4,1.4,0.2,0.2,0,0.2,0.5,1447.0348,1439.8045,7.2303,0.2,0.2,1.19,0.2484,0.7342,0.2256,0.0402,1.0643,1.2827,13.0,7.0,0.0,0.0,4.0,4.0,52.0,48.0,0,0,0,1,1,1,2022-10-28 19:00:00+00:00,0.39999999999999997,1.2727272727272725,0.13329999999999997,-0.4,0.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.9416,-0.21839999999999993,0.3333,0.2,0.13329999999999997,17.2303
637955,375,382,2022,EPL,1,382,11,5,2.2,0.4,0.6,0.8,2,0.6667,3.2,1.0,0.8,0.4,1,0.7333,0.0,1472.9289,1683.4567,-210.5278,0.6,0.8,0.6936,0.7038,0.3111,0.381,0.3079,0.7473,2.1037,10.0,15.0,0.0,0.0,3.0,10.0,35.7,64.3,0,0,0,0,1,0,2022-10-29 11:30:00+00:00,2.0,6.4,-0.06659999999999999,1.8000000000000003,2.2,0.0,0.0,0.0,-28.599999999999994,-7.0,-5.0,0.0,-0.010199999999999987,-1.3563999999999998,0.6667,0.7333,-0.06659999999999999,-180.5278
643884,6832,85,2022,LIGA,1,85,12,5,1.6,2.4,0.4,0.0,0,0.4,0.8,1.6,0.2,0.2,0,0.0667,0.5,1468.6138,1461.966,6.6477,0.4,0.2,2.3053,0.1979,0.8845,0.0995,0.016,1.2528,1.3208,19.0,8.0,0.0,0.0,6.0,4.0,62.2,37.8,0,3,-3,3,1,2,2022-10-29 12:00:00+00:00,0.9411764705882353,0.32,0.33330000000000004,-0.7999999999999998,-0.8,0.0,0.0,0.0,24.400000000000006,2.0,11.0,0.0,2.1073999999999997,-0.06800000000000006,0.4,0.056694999999999995,0.343305,26.6477
637958,384,376,2022,EPL,1,376,14,5,1.0,1.4,0.4,0.2,0,0.4,0.8,1.6,0.2,0.2,0,0.2667,0.5,1493.5388,1440.5876,52.9512,0.4,0.2,1.0038,1.358,0.2594,0.3006,0.44,1.4613,0.8016,12.0,14.0,0.0,0.0,8.0,4.0,44.4,55.6,0,0,0,1,0,2,2022-10-29 14:00:00+00:00,0.588235294117647,0.5333333333333333,0.13330000000000003,-0.3999999999999999,-0.8,0.0,0.0,0.0,-11.200000000000003,4.0,-2.0,0.0,-0.35420000000000007,0.6597000000000001,0.4,0.2667,0.13330000000000003,72.9512
637952,331,363,2022,EPL,1,363,14,5,0.8,1.8,0.0,0.2,0,0.0,1.6,0.4,0.6,0.6,0,0.4,0.0,1510.413,1587.6328,-77.2198,0.0,0.6,2.881,1.0755,0.8126,0.1331,0.0543,1.7903,0.9353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,1,2,2022-10-29 14:00:00+00:00,1.6,0.8421052631578947,-0.4,-1.0,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8054999999999999,0.855,0.0,0.4,-0.4,-77.2198
637951,337,380,2022,EPL,1,380,14,5,0.6,1.8,0.2,0.6,0,0.2,0.4,2.2,0.2,0.2,0,0.2,0.5,1473.2939,1442.665,30.6289,0.2,0.2,1.2926,0.5576,0.5841,0.2769,0.139,1.7862,0.8802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,2022-10-29 14:00:00+00:00,0.26086956521739124,0.21052631578947367,0.0,-1.2000000000000002,-1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.735,0.906,0.2,0.2,0.0,40.6289
637949,349,367,2022,EPL,1,367,14,5,0.8,1.2,0.2,0.2,0,0.1333,1.0,1.4,0.4,0.4,0,0.3333,0.5,1484.4268,1588.8832,-104.4564,0.2,0.4,0.8875,2.1946,0.1026,0.1995,0.6979,0.6582,1.2202,6.0,23.0,0.0,0.0,2.0,19.0,30.6,69.4,0,0,0,2,3,0,2022-10-29 14:00:00+00:00,0.5333333333333333,0.7692307692307692,-0.19999999999999998,-0.3999999999999999,-0.3999999999999999,0.0,0.0,0.0,-38.800000000000004,-17.0,-17.0,0.0,-1.3071,-0.5619999999999999,0.1333,0.3333,-0.19999999999999998,-94.4564
637953,361,362,2022,EPL,1,362,14,5,2.4,0.6,0.8,0.4,2,0.8,1.0,1.2,0.2,0.4,1,0.3333,0.5,1558.2718,1453.8219,104.4499,0.8,0.2,4.1881,0.2708,0.9905,0.0086,0.0009,2.0689,0.8732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,4,0,2,2022-10-29 14:00:00+00:00,1.846153846153846,1.4285714285714286,0.46670000000000006,1.7999999999999998,-0.19999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9173000000000004,1.1957000000000002,0.8,0.3333,0.46670000000000006,144.4499
643887,3842,1068,2022,LIGA,1,1068,14,5,0.8,1.6,0.0,0.4,0,0.0,1.6,0.6,0.8,0.4,1,0.7333,0.0,1442.8809,1609.5177,-166.6367,0.0,0.8,1.5891,1.7974,0.3108,0.2602,0.429,0.7266,1.2146,10.0,16.0,0.0,0.0,5.0,3.0,41.1,58.9,0,0,0,3,2,2,2022-10-29 14:15:00+00:00,1.142857142857143,0.9411764705882353,-0.7333,-0.8,1.0,0.0,0.0,0.0,-17.799999999999997,2.0,-6.0,0.0,-0.20830000000000015,-0.4879999999999999,0.0,0.7333,-0.7333,-166.6367
643883,243,101,2022,LIGA,1,101,16,5,0.8,1.4,0.2,0.2,0,0.2,1.8,1.2,0.4,0.2,1,0.4,0.5,1539.2696,1454.4255,84.844,0.2,0.4,0.9781,0.7734,0.4073,0.3469,0.2458,1.1248,1.0208,10.0,15.0,0.0,0.0,6.0,6.0,62.6,37.4,0,3,-3,0,1,0,2022-10-29 16:30:00+00:00,0.6153846153846154,1.2,-0.2,-0.5999999999999999,0.6000000000000001,0.0,0.0,0.0,25.200000000000003,0.0,-5.0,0.0,0.2047,0.10400000000000009,0.2,0.34,-0.14,94.844
637954,370,368,2022,EPL,1,368,16,5,2.0,2.2,0.4,0.2,2,0.6,1.2,1.2,0.4,0.2,1,0.4,0.5,1513.2548,1447.5857,65.6691,0.4,0.4,1.7644,1.1917,0.5075,0.27,0.2225,1.8327,1.1073,24.0,9.0,0.0,0.0,13.0,4.0,56.5,43.5,0,0,0,0,0,1,2022-10-29 16:30:00+00:00,1.5384615384615383,0.5217391304347825,0.19999999999999996,-0.20000000000000018,0.0,0.0,0.0,0.0,13.0,9.0,15.0,0.0,0.5727,0.7254,0.6,0.4,0.19999999999999996,85.6691
637956,364,357,2022,EPL,1,357,18,5,1.4,1.4,0.4,0.4,0,0.4667,0.6,1.6,0.0,0.2,0,0.0,1.0,1640.2787,1422.1785,218.1002,0.4,0.0,1.9089,1.6127,0.4399,0.2565,0.3036,2.5362,1.4404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,2,0,2022-10-29 18:45:00+00:00,0.8235294117647057,0.39999999999999997,0.4667,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2962,1.0958,0.4667,0.0,0.4667,238.1002
643885,94,83,2022,LIGA,1,83,19,5,1.6,1.6,0.2,0.0,0,0.1333,2.0,0.6,0.8,0.8,2,0.8,0.0,1484.0795,1639.716,-155.6365,0.2,0.8,0.0,0.0,0.0,0.0,0.0,1.9233,2.5059,3.0,13.0,0.0,0.0,3.0,10.0,32.7,67.3,0,0,0,0,1,0,2022-10-29 19:00:00+00:00,2.285714285714286,1.176470588235294,-0.6667000000000001,0.0,1.4,0.0,0.0,0.0,-34.599999999999994,-7.0,-10.0,0.0,0.0,-0.5826,0.1333,0.8,-0.6667000000000001,-145.6365
643890,97,95,2022,LIGA,1,95,13,6,0.8,1.2,0.2,0.2,0,0.2667,1.6,0.8,0.6,0.4,2,0.6667,0.5,1488.6136,1497.9391,-9.3256,0.2,0.6,1.9003,0.3305,0.8187,0.1421,0.0392,2.0445,0.7325,20.0,7.0,1.0,0.0,1.0,8.0,48.0,52.0,0,0,0,2,0,2,2022-10-30 13:00:00+00:00,0.888888888888889,1.2307692307692308,-0.39999999999999997,-0.3999999999999999,0.8,0.04975124378109452,0.0,0.04975124378109452,-4.0,-7.0,13.0,1.0,1.5698,1.3120000000000003,0.2667,0.6667,-0.39999999999999997,0.6744000000000003
637950,359,393,2022,EPL,1,393,14,6,2.2,0.8,0.8,0.4,0,0.6667,0.4,1.2,0.2,0.4,1,0.3333,0.5,1612.7577,1463.7226,149.0351,0.8,0.2,3.007,0.2061,0.9566,0.0379,0.0055,2.7785,0.8625,24.0,5.0,0.0,0.0,9.0,4.0,69.1,30.9,0,0,0,5,0,2,2022-10-30 14:00:00+00:00,1.6923076923076923,0.4444444444444445,0.3334,1.4000000000000001,-0.7999999999999999,0.0,0.0,0.0,38.199999999999996,5.0,19.0,0.0,2.8009,1.9160000000000001,0.6667,0.3333,0.3334,189.0351
643881,86,9812,2022,LIGA,1,9812,15,6,2.2,0.6,0.8,0.4,4,0.9333,1.6,2.4,0.0,0.0,0,0.0,0.5,1689.095,1463.677,225.418,0.8,0.0,2.6576,1.9985,0.5404,0.2765,0.1831,2.5409,1.1508,19.0,8.0,0.0,1.0,7.0,1.0,58.0,42.0,0,0,0,1,1,1,2022-10-30 15:15:00+00:00,0.8800000000000001,2.285714285714286,0.9333,1.6,-0.7999999999999998,0.0,0.1234567901234568,-0.1234567901234568,16.0,6.0,11.0,-1.0,0.6591,1.3901000000000001,0.9333,0.0,0.9333,265.418
637957,360,371,2022,EPL,1,371,16,6,1.6,1.6,0.4,0.4,0,0.4,1.6,0.6,0.6,0.4,1,0.5333,1.0,1550.0882,1491.2486,58.8396,0.4,0.6,1.7514,1.0003,0.5661,0.2616,0.1723,1.7187,0.6895,16.0,13.0,0.0,0.0,5.0,10.0,53.0,47.0,4,0,4,1,0,2,2022-10-30 16:15:00+00:00,2.285714285714286,0.9411764705882353,-0.13329999999999997,0.0,1.0,0.0,0.0,0.0,6.0,-5.0,3.0,0.0,0.7511000000000001,1.0292,0.32000000000000006,0.5333,-0.21329999999999993,78.83959999999999
643886,93,102,2022,LIGA,1,102,17,6,1.4,1.6,0.2,0.2,0,0.0667,0.8,1.0,0.4,0.4,1,0.5333,0.5,1524.7423,1544.7712,-20.0289,0.2,0.4,2.0569,0.2215,0.8502,0.1245,0.0253,1.6294,1.146,19.0,6.0,0.0,0.0,6.0,2.0,42.8,57.2,0,0,0,1,0,2,2022-10-30 17:30:00+00:00,1.2727272727272725,0.47058823529411764,-0.4666,-0.20000000000000018,-0.19999999999999996,0.0,0.0,0.0,-14.400000000000006,4.0,13.0,0.0,1.8354000000000001,0.48340000000000005,0.0667,0.5333,-0.4666,-10.0289
643882,89,244,2022,LIGA,1,244,20,6,1.8,1.0,0.8,0.4,0,0.6667,0.8,0.8,0.2,0.4,0,0.2,0.0,1561.1768,1561.4331,-0.2564,0.8,0.2,1.2816,1.3451,0.2963,0.3435,0.3602,1.7066,1.0847,14.0,10.0,0.0,0.0,5.0,3.0,58.2,41.8,0,0,0,0,2,0,2022-10-30 20:00:00+00:00,2.0,0.7272727272727273,0.46669999999999995,0.8,0.0,0.0,0.0,0.0,16.400000000000006,2.0,4.0,0.0,-0.06349999999999989,0.6218999999999999,0.6667,0.2,0.46669999999999995,39.7436
643888,3751,2922,2022,LIGA,1,2922,20,0,1.2,2.0,0.0,0.0,0,0.0,1.0,1.4,0.0,0.2,0,0.0,1.0,1416.4024,1457.4346,-41.0322,0.0,0.0,1.2271,0.3727,0.6729,0.2541,0.073,0.8533,0.6639,12.0,8.0,0.0,0.0,6.0,2.0,59.4,40.6,0,0,0,0,1,0,2022-10-31 20:00:00+00:00,0.7999999999999999,0.47619047619047616,0.0,-0.8,-0.3999999999999999,0.0,0.0,0.0,18.799999999999997,4.0,4.0,0.0,0.8544,0.1893999999999999,0.0,0.0,0.0,-41.0322
652667,131,570,2022,UCL,1,570,17,1,0.8,1.6,0.2,0.2,0,0.1333,1.4,0.8,0.6,0.8,0,0.4,0.0,1478.1329,1489.6789,-11.5461,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,0.0,0.0,7.0,3.0,53.4,46.6,0,0,0,0,0,1,2022-11-01 17:45:00+00:00,0.888888888888889,0.8235294117647057,-0.26670000000000005,-0.8,0.5999999999999999,0.0,0.0,0.0,6.799999999999997,4.0,5.0,0.0,0.0,0.0,0.1333,0.4,-0.26670000000000005,-1.5460999999999991
652666,437,1068,2022,UCL,1,1068,17,1,2.0,1.2,0.6,0.6,3,0.8,0.8,1.4,0.2,0.2,0,0.0667,0.0,1492.8124,1483.5463,9.2661,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,8.0,5.0,50.6,49.4,0,0,0,2,1,2,2022-11-01 17:45:00+00:00,1.3333333333333333,0.6153846153846154,0.7333000000000001,0.8,-0.5999999999999999,0.0,0.0,0.0,1.2000000000000028,3.0,5.0,0.0,0.0,0.0,0.8,0.0667,0.7333000000000001,39.2661
652672,2250,125,2022,UCL,1,125,20,1,1.4,1.4,0.4,0.4,0,0.2,1.0,1.4,0.4,0.4,1,0.4667,1.0,1492.2599,1500.1228,-7.8629,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,1.0,3.0,6.0,45.9,54.1,0,0,0,1,2,0,2022-11-01 20:00:00+00:00,0.9333333333333332,0.6666666666666666,-0.2667,0.0,-0.3999999999999999,0.0,0.1639344262295082,-0.1639344262295082,-8.200000000000003,-3.0,-1.0,-1.0,0.0,0.0,0.2,0.4667,-0.2667,12.1371
652671,257,139,2022,UCL,1,139,20,1,0.2,3.8,0.0,0.0,0,0.0,1.6,3.0,0.2,0.2,0,0.0667,0.0,1459.0242,1512.5316,-53.5074,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,13.0,1.0,0.0,5.0,6.0,45.9,54.1,0,0,0,1,3,0,2022-11-01 20:00:00+00:00,0.06451612903225806,0.4102564102564103,-0.0667,-3.5999999999999996,-1.4,0.1234567901234568,0.0,0.1234567901234568,-8.200000000000003,-1.0,-5.0,1.0,0.0,0.0,0.0,0.0667,-0.0667,-53.5074
652673,11706,83,2022,UCL,1,83,20,1,0.6,4.0,0.0,0.0,0,0.0,1.6,2.0,0.2,0.0,0,0.0667,0.0,1457.1527,1477.7187,-20.566,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,11.0,1.0,0.0,7.0,1.0,23.2,76.8,0,0,0,2,4,0,2022-11-01 20:00:00+00:00,0.2857142857142857,0.39024390243902446,-0.0667,-3.4,-0.3999999999999999,0.04524886877828054,0.0,0.04524886877828054,-53.599999999999994,6.0,11.0,1.0,0.0,0.0,0.0,0.0667,-0.0667,-20.566
652670,176,367,2022,UCL,1,367,20,1,1.4,1.2,0.4,0.2,0,0.4667,1.2,1.0,0.4,0.4,0,0.3333,0.0,1490.9312,1509.2737,-18.3425,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,7.0,0.0,0.0,9.0,3.0,64.0,36.0,0,0,0,1,2,0,2022-11-01 20:00:00+00:00,1.2727272727272725,0.923076923076923,0.13340000000000002,0.19999999999999996,0.19999999999999996,0.0,0.0,0.0,28.0,6.0,9.0,0.0,0.0,0.0,0.4667,0.3333,0.13340000000000002,1.6574999999999989
