fixture_id,home_team_id,away_team_id,season,league_key,venue_code,opp_code,hour,day_code,goals_scored_rolling,goals_conceded_rolling,wins_rolling,clean_sheets_rolling,win_streak,form_momentum,opp_goals_scored_rolling,opp_goals_conceded_rolling,opp_wins_rolling,opp_clean_sheets_rolling,opp_win_streak,opp_form_momentum,h2h_win_rate,home_elo,away_elo,elo_diff,home_form_at_home,away_form_away,home_xg,away_xg,forecast_home_win,forecast_draw,forecast_away_win,home_xg_rolling,opp_xg_rolling,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_corners,away_corners,home_possession,away_possession,home_injuries,away_injuries,injury_diff
610427,1538,89,2021,LIGA,1,89,19,4,2.2,1.6,0.4,0.2,0,0.2667,0.8,0.6,0.4,0.4,0,0.2,0.0,1426.3252,1542.7543,-116.429,0.4,0.4,2.2222,2.3065,0.3726,0.2256,0.4018,2.1425,1.4248,16.0,21.0,1.0,0.0,7.0,6.0,35.3,64.7,0,0,0
610423,84,3747,2021,LIGA,1,3747,12,5,0.8,1.4,0.4,0.2,0,0.4,1.2,2.2,0.0,0.2,0,0.0,0.0,1425.3275,1433.2284,-7.9009,0.4,0.0,1.7794,2.6463,0.1807,0.2156,0.6037,0.9067,0.8613,18.0,14.0,0.0,0.0,5.0,5.0,58.9,41.1,0,0,0
605688,363,380,2021,EPL,1,380,14,5,2.0,1.2,0.4,0.4,0,0.2667,0.8,1.8,0.2,0.0,0,0.1333,0.0,1569.6146,1488.1201,81.4945,0.4,0.2,1.821,1.6842,0.4094,0.259,0.3316,0.9992,0.6819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
605686,384,395,2021,EPL,1,395,14,5,1.2,0.8,0.4,0.4,1,0.4,0.6,2.8,0.0,0.0,0,0.0,1.0,1491.0079,1377.0357,113.9722,0.4,0.0,2.4914,0.2554,0.9269,0.0629,0.0102,1.1313,0.6819,15.0,6.0,1.0,0.0,8.0,5.0,67.7,32.3,0,0,0
605684,337,376,2021,EPL,1,376,14,5,1.6,1.0,0.6,0.4,0,0.4,0.8,2.4,0.2,0.2,0,0.1333,0.0,1465.9812,1466.7612,-0.78,0.6,0.2,3.6822,0.9886,0.9076,0.0664,0.026,1.8227,1.2632,18.0,19.0,0.0,0.0,4.0,7.0,40.4,59.6,0,0,0
605679,379,362,2021,EPL,1,362,14,5,1.2,0.8,0.6,0.4,3,0.8,0.6,1.4,0.2,0.4,1,0.3333,0.5,1467.0988,1467.0514,0.0475,0.6,0.2,1.3103,1.8126,0.2284,0.2801,0.4915,1.53,1.4868,14.0,12.0,0.0,0.0,4.0,5.0,49.0,51.0,0,0,0
610429,93,94,2021,LIGA,1,94,14,5,1.6,1.2,0.6,0.2,2,0.6667,0.6,1.2,0.0,0.2,0,0.0,0.0,1529.1525,1484.1433,45.0092,0.6,0.0,1.545,0.1274,0.7889,0.187,0.0241,2.0737,0.3779,10.0,4.0,0.0,0.0,4.0,2.0,58.8,41.2,0,0,0
605682,331,360,2021,EPL,1,360,16,5,1.6,1.2,0.6,0.4,1,0.5333,1.6,2.0,0.4,0.2,1,0.4,0.0,1490.2289,1534.1698,-43.9409,0.6,0.4,2.8264,0.9307,0.8485,0.1119,0.0396,1.2843,1.1774,17.0,15.0,0.0,0.0,7.0,6.0,42.0,58.0,0,0,0
610422,3842,3751,2021,LIGA,1,3751,16,5,1.0,1.2,0.2,0.4,0,0.2,1.4,1.0,0.4,0.4,0,0.4667,0.0,1459.9982,1475.7965,-15.7983,0.2,0.4,2.0238,0.0634,0.9034,0.0917,0.0049,0.9918,0.7885,17.0,4.0,0.0,0.0,8.0,1.0,55.1,44.9,0,0,0
610420,85,96,2021,LIGA,1,96,16,5,0.8,1.2,0.2,0.2,0,0.2,1.0,1.6,0.4,0.2,1,0.5333,1.0,1476.131,1420.0004,56.1306,0.2,0.4,2.9993,0.1363,0.9671,0.0299,0.003,1.3733,0.7996,15.0,3.0,0.0,0.0,7.0,1.0,66.9,33.1,0,0,0
605685,364,367,2021,EPL,1,367,18,5,2.2,0.4,0.8,0.8,3,0.8667,2.4,0.6,0.6,0.4,1,0.5333,0.0,1658.1016,1553.0796,105.022,0.8,0.6,1.0481,0.9826,0.3415,0.3248,0.3337,2.3779,1.7824,22.0,8.0,0.0,0.0,11.0,5.0,64.9,35.1,0,0,0
610421,244,83,2021,LIGA,1,83,19,5,1.2,0.6,0.4,0.4,0,0.2,1.2,1.0,0.6,0.2,1,0.6,1.0,1539.5417,1591.85,-52.3083,0.4,0.6,0.6278,1.1966,0.1793,0.294,0.5267,1.9672,3.0439,14.0,11.0,0.0,0.0,4.0,8.0,42.3,57.7,0,0,0
610425,2922,101,2021,LIGA,1,101,12,6,0.8,0.8,0.4,0.6,0,0.3333,0.8,0.6,0.4,0.4,0,0.4667,0.0,1475.3859,1470.047,5.3389,0.4,0.4,0.6293,0.8165,0.2577,0.3695,0.3728,1.2478,0.8877,12.0,12.0,0.0,0.0,4.0,5.0,43.9,56.1,0,0,0
605687,381,371,2021,EPL,1,371,13,6,0.8,1.6,0.2,0.4,0,0.1333,0.8,1.4,0.2,0.0,0,0.0667,0.0,1381.0458,1497.6619,-116.6161,0.2,0.2,0.779,3.2589,0.0105,0.0483,0.9412,0.6884,1.2451,8.0,13.0,0.0,1.0,9.0,5.0,36.5,63.5,0,0,0
605680,375,368,2021,EPL,1,368,13,6,1.0,1.4,0.2,0.2,0,0.0667,1.0,1.2,0.4,0.4,1,0.4667,0.0,1488.3625,1436.289,52.0735,0.2,0.4,1.4748,1.5563,0.3328,0.281,0.3862,0.9501,0.7613,16.0,10.0,0.0,0.0,6.0,1.0,66.0,34.0,0,0,0
605681,359,357,2021,EPL,1,357,13,6,2.0,1.4,0.6,0.0,3,0.8,1.4,1.4,0.4,0.4,0,0.2667,1.0,1564.3064,1449.893,114.4134,0.6,0.4,2.7227,0.6968,0.8509,0.1136,0.0355,2.5849,1.0581,19.0,3.0,0.0,0.0,8.0,2.0,63.2,36.8,0,0,0
610428,102,243,2021,LIGA,1,243,14,6,1.2,1.2,0.4,0.2,0,0.4667,2.0,1.8,0.4,0.0,0,0.4,0.0,1521.0645,1573.3717,-52.3072,0.4,0.4,2.7005,0.9869,0.795,0.1462,0.0588,2.4226,1.0798,14.0,7.0,0.0,0.0,4.0,2.0,53.3,46.7,0,0,0
605683,382,361,2021,EPL,1,361,15,6,3.2,0.6,0.8,0.6,3,0.8667,1.4,0.4,0.8,0.6,0,0.6667,1.0,1650.3441,1503.8464,146.4977,0.8,0.8,4.0561,0.9951,0.9449,0.0407,0.0144,2.3234,0.846,21.0,7.0,0.0,0.0,8.0,2.0,71.4,28.6,0,0,0
610424,88,97,2021,LIGA,1,97,16,6,0.4,1.6,0.2,0.2,0,0.1333,1.2,1.8,0.4,0.2,0,0.3333,0.0,1463.2071,1495.353,-32.1459,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.9297,0.6029,12.0,12.0,0.0,0.0,6.0,6.0,50.6,49.4,0,0,0
610426,1068,86,2021,LIGA,1,86,19,6,1.2,1.0,0.4,0.2,0,0.2667,2.8,0.8,1.0,0.4,5,1.0,0.0,1549.0831,1648.2387,-99.1556,0.4,1.0,2.4537,1.1361,0.6934,0.1855,0.1211,1.4065,2.3245,16.0,15.0,1.0,0.0,4.0,6.0,41.0,59.0,0,0,0
610418,94,244,2021,LIGA,1,244,17,1,0.6,1.2,0.0,0.2,0,0.0,0.6,0.8,0.2,0.4,0,0.0667,0.0,1485.4316,1531.036,-45.6044,0.0,0.2,1.1193,1.8364,0.1578,0.2532,0.589,0.9327,0.6532,19.0,9.0,0.0,0.0,7.0,3.0,44.6,55.4,0,0,0
610410,3747,93,2021,LIGA,1,93,18,1,2.0,2.2,0.2,0.2,1,0.3333,1.2,1.0,0.4,0.4,0,0.4667,0.0,1443.001,1527.8643,-84.8632,0.2,0.4,1.0197,0.3558,0.5625,0.3244,0.1131,1.2508,1.1585,12.0,8.0,0.0,0.0,2.0,7.0,40.8,59.2,0,0,0
605716,362,364,2021,EPL,1,364,19,1,1.2,1.4,0.4,0.4,2,0.6,2.0,0.6,0.6,0.6,0,0.6,0.0,1477.0527,1655.1676,-178.1149,0.4,0.6,1.4473,1.7542,0.2466,0.3355,0.4179,1.5978,2.1186,9.0,17.0,0.0,0.0,2.0,3.0,39.2,60.8,0,0,0
610413,83,85,2021,LIGA,1,85,19,1,1.0,0.8,0.6,0.2,2,0.7333,1.4,0.8,0.4,0.4,1,0.4667,0.0,1600.3557,1484.5293,115.8264,0.6,0.4,1.2336,0.8511,0.4512,0.31,0.2388,1.9881,0.8469,10.0,13.0,0.0,0.0,2.0,8.0,53.8,46.2,0,0,0
610414,96,88,2021,LIGA,1,88,17,2,0.8,1.6,0.4,0.2,0,0.4,0.6,1.6,0.2,0.2,0,0.0667,0.0,1411.602,1464.1297,-52.5276,0.4,0.2,2.4573,0.9022,0.7721,0.1658,0.0621,1.7169,0.8583,27.0,5.0,0.0,1.0,12.0,3.0,45.9,54.1,0,0,0
610415,97,2922,2021,LIGA,1,2922,17,2,1.2,1.2,0.4,0.2,0,0.2,0.6,0.8,0.2,0.6,0,0.2,0.0,1494.4304,1475.2323,19.1981,0.4,0.2,0.6082,0.5827,0.2822,0.4295,0.2883,1.6872,0.7586,12.0,6.0,0.0,0.0,7.0,2.0,67.9,32.1,0,0,0
610417,243,84,2021,LIGA,1,84,18,2,2.2,1.8,0.4,0.0,0,0.2667,1.2,2.4,0.4,0.2,0,0.2667,0.0,1571.8774,1415.5549,156.3225,0.4,0.4,1.652,0.5534,0.656,0.2342,0.1098,1.772,0.9018,18.0,10.0,0.0,0.0,6.0,3.0,72.2,27.8,0,0,0
605713,357,363,2021,EPL,1,363,18,2,1.0,1.4,0.2,0.4,0,0.1333,1.2,1.6,0.2,0.2,0,0.1333,0.0,1443.072,1567.3111,-124.2391,0.2,0.2,0.4998,1.4685,0.1113,0.2727,0.616,1.1582,2.4989,5.0,17.0,0.0,0.0,1.0,5.0,32.1,67.9,0,0,0
605835,375,381,2021,EPL,1,381,18,2,0.8,1.6,0.0,0.2,0,0.0,0.8,2.4,0.2,0.2,0,0.0667,1.0,1476.8749,1374.2817,102.5932,0.0,0.2,2.5706,1.2197,0.7056,0.1875,0.1069,0.9671,0.7672,20.0,9.0,0.0,0.0,10.0,2.0,64.9,35.1,0,0,0
605744,395,368,2021,EPL,1,368,18,2,0.6,2.6,0.0,0.0,0,0.0,1.0,0.8,0.6,0.4,2,0.6667,1.0,1370.2033,1447.7767,-77.5734,0.0,0.6,0.2322,0.8122,0.0908,0.4161,0.4931,1.3983,1.0326,6.0,16.0,0.0,0.0,1.0,13.0,48.2,51.8,0,0,0
605717,380,382,2021,EPL,1,382,19,2,0.8,1.6,0.2,0.0,0,0.0667,3.8,0.6,0.8,0.6,4,0.9333,0.0,1490.4236,1656.3609,-165.9373,0.2,0.8,0.4119,3.393,0.006,0.0354,0.9586,1.1299,2.6111,7.0,15.0,0.0,0.0,6.0,2.0,33.7,66.3,0,0,0
610411,3751,1068,2021,LIGA,1,1068,19,2,1.2,1.2,0.4,0.4,0,0.3333,0.6,0.8,0.4,0.4,1,0.4667,0.0,1465.3421,1561.862,-96.5199,0.4,0.4,0.1692,2.6126,0.0049,0.0395,0.9556,1.0519,1.1322,9.0,11.0,0.0,0.0,6.0,3.0,56.0,44.0,0,0,0
610412,89,3842,2021,LIGA,1,3842,17,3,0.8,1.0,0.2,0.2,0,0.0667,1.6,1.2,0.4,0.4,1,0.4667,1.0,1529.5232,1470.4526,59.0707,0.2,0.4,2.6581,0.6754,0.8635,0.1005,0.036,1.4495,0.9486,13.0,14.0,2.0,0.0,2.0,12.0,52.5,47.5,0,0,0
610419,101,102,2021,LIGA,1,102,18,3,0.6,0.4,0.4,0.6,0,0.3333,1.4,1.0,0.4,0.2,0,0.3333,0.0,1470.2007,1522.5587,-52.358,0.4,0.4,1.8933,2.9178,0.1662,0.1968,0.637,0.7702,0.9217,17.0,11.0,0.0,0.0,9.0,3.0,56.0,44.0,0,0,0
605819,367,359,2021,EPL,1,359,18,3,1.6,0.6,0.4,0.4,0,0.3333,2.2,1.2,0.8,0.0,4,0.9333,0.0,1556.0135,1571.1274,-15.1138,0.4,0.8,3.4252,0.3874,0.9603,0.0337,0.006,2.3277,1.277,16.0,9.0,1.0,0.0,2.0,2.0,57.6,42.4,0,0,0
610416,86,1538,2021,LIGA,1,1538,19,3,2.4,0.8,0.8,0.4,0,0.6667,2.2,1.8,0.4,0.0,1,0.4667,0.0,1635.4598,1439.5563,195.9035,0.8,0.4,4.8955,0.6959,0.9876,0.0095,0.0029,1.9355,1.8959,27.0,16.0,0.0,0.0,6.0,6.0,53.7,46.3,0,0,0
610409,88,94,2021,LIGA,1,94,16,5,0.6,2.0,0.0,0.0,0,0.0,0.4,1.6,0.0,0.2,0,0.0,1.0,1452.6292,1476.7367,-24.1075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7056,0.3153,5.0,18.0,0.0,0.0,2.0,3.0,48.1,51.9,0,0,0
605672,367,379,2021,EPL,1,379,11,6,1.4,0.6,0.4,0.4,1,0.5333,1.4,1.0,0.6,0.4,0,0.6,0.0,1566.4483,1457.0975,109.3508,0.4,0.6,2.3945,0.6299,0.8218,0.1317,0.0465,2.3642,0.9876,21.0,8.0,1.0,0.0,8.0,2.0,68.3,31.7,0,0,0
605677,371,382,2021,EPL,1,382,13,6,1.2,1.2,0.2,0.2,1,0.3333,4.4,0.4,1.0,0.6,5,1.0,0.0,1504.4261,1661.9177,-157.4916,0.2,1.0,1.0088,2.1472,0.1188,0.2122,0.669,1.8961,2.4004,6.0,31.0,0.0,0.0,4.0,9.0,21.8,78.2,0,0,0
605671,357,331,2021,EPL,1,331,13,6,0.8,1.8,0.2,0.4,0,0.0667,2.0,1.0,0.6,0.6,2,0.6667,0.0,1436.5028,1501.4869,-64.984,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.8093,1.1963,19.0,15.0,0.0,0.0,8.0,1.0,50.3,49.7,0,0,0
605675,395,375,2021,EPL,1,375,13,6,0.6,2.0,0.0,0.2,0,0.0,1.2,1.2,0.2,0.4,1,0.3333,0.0,1372.3996,1484.0049,-111.6053,0.0,0.2,2.5897,2.273,0.4551,0.2287,0.3162,1.0266,0.5377,13.0,13.0,0.0,0.0,7.0,3.0,40.5,59.5,0,0,0
605674,362,384,2021,EPL,1,384,13,6,1.2,1.4,0.4,0.4,0,0.4667,0.8,0.8,0.4,0.4,2,0.6,1.0,1471.7728,1497.8404,-26.0675,0.4,0.4,0.9991,1.5321,0.2166,0.2746,0.5088,1.6819,1.3373,13.0,16.0,0.0,0.0,1.0,5.0,48.4,51.6,0,0,0
605678,380,381,2021,EPL,1,381,13,6,0.6,2.4,0.0,0.0,0,0.0,0.4,3.0,0.0,0.0,0,0.0,0.0,1484.8669,1367.1516,117.7152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0701,0.9659,17.0,11.0,0.0,0.0,5.0,3.0,64.0,36.0,0,0,0
605670,368,337,2021,EPL,1,337,15,6,0.8,0.8,0.4,0.4,0,0.4667,1.4,0.8,0.6,0.6,1,0.5333,0.0,1445.5803,1476.0037,-30.4233,0.4,0.6,2.6959,1.8163,0.6124,0.1977,0.1899,0.8537,1.8371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
610408,1068,243,2021,LIGA,1,243,17,6,1.0,0.6,0.6,0.6,2,0.6667,1.4,1.4,0.2,0.2,0,0.1333,0.0,1569.1533,1567.659,1.4943,0.6,0.2,0.8928,0.7942,0.3524,0.348,0.2996,1.7429,1.0855,12.0,8.0,0.0,0.0,4.0,5.0,40.9,59.1,0,0,0
610405,84,101,2021,LIGA,1,101,17,6,1.0,2.4,0.2,0.2,0,0.1333,0.8,1.2,0.4,0.6,0,0.2,0.0,1419.7733,1461.6964,-41.923,0.2,0.4,0.9454,2.0455,0.1337,0.2066,0.6597,1.0812,0.8694,12.0,11.0,0.0,0.0,5.0,3.0,45.0,55.0,0,0,0
610402,85,3751,2021,LIGA,1,3751,17,6,1.6,1.2,0.4,0.4,0,0.3333,1.0,1.2,0.4,0.4,0,0.2,0.0,1477.7448,1458.0508,19.694,0.4,0.4,1.5573,0.4457,0.6895,0.2237,0.0868,1.6923,0.7438,14.0,10.0,0.0,0.0,8.0,5.0,48.7,51.3,0,0,0
610406,3842,86,2021,LIGA,1,86,17,6,1.4,1.4,0.4,0.4,0,0.3333,3.2,0.8,0.8,0.4,1,0.7333,0.0,1462.1366,1640.3515,-178.215,0.4,0.8,0.0,0.0,0.0,0.0,0.0,1.4485,2.4078,21.0,16.0,0.0,0.0,10.0,2.0,38.0,62.0,0,0,0
610403,244,3747,2021,LIGA,1,3747,17,6,0.8,0.6,0.2,0.6,1,0.3333,1.8,1.4,0.4,0.4,2,0.6,1.0,1539.7309,1455.3962,84.3347,0.2,0.4,1.4783,0.7643,0.5532,0.2844,0.1624,1.7982,1.2358,11.0,14.0,0.0,0.0,4.0,9.0,61.4,38.6,0,0,0
610404,93,97,2021,LIGA,1,97,17,6,1.0,1.0,0.4,0.4,0,0.3333,1.2,1.4,0.2,0.0,0,0.0667,1.0,1515.4691,1493.8784,21.5908,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.6854,0.651,14.0,8.0,0.0,0.0,10.0,6.0,44.9,55.1,0,0,0
610401,2922,83,2021,LIGA,1,83,17,6,0.8,0.6,0.2,0.6,0,0.1333,1.6,0.8,0.8,0.2,3,0.8667,0.0,1475.7843,1607.1402,-131.356,0.2,0.8,0.2375,0.1955,0.173,0.6785,0.1485,1.0955,2.7259,9.0,5.0,0.0,0.0,5.0,5.0,28.7,71.3,0,0,0
610400,1538,96,2021,LIGA,1,96,17,6,1.8,2.4,0.4,0.0,0,0.3333,1.2,1.6,0.6,0.2,1,0.6,0.0,1434.6646,1423.1025,11.5621,0.4,0.6,2.1472,0.5717,0.8027,0.1512,0.0461,2.1608,0.499,15.0,6.0,0.0,0.0,3.0,4.0,63.7,36.3,0,0,0
610407,102,89,2021,LIGA,1,89,17,6,2.2,1.0,0.6,0.2,1,0.5333,1.0,0.8,0.2,0.4,1,0.3333,1.0,1531.063,1537.8392,-6.7762,0.6,0.2,1.0101,2.7268,0.0509,0.1364,0.8127,2.4782,1.7106,10.0,11.0,0.0,0.0,4.0,3.0,48.9,51.1,0,0,0
605669,361,359,2021,EPL,1,359,19,0,1.2,1.4,0.6,0.4,0,0.4,2.2,1.6,0.8,0.0,0,0.6667,0.0,1497.8296,1560.6926,-62.863,0.6,0.8,1.683,0.4925,0.7075,0.2077,0.0848,1.289,1.1255,16.0,11.0,0.0,0.0,12.0,8.0,50.6,49.4,0,0,0
605676,376,364,2021,EPL,1,364,18,1,0.8,1.8,0.2,0.2,0,0.0667,2.0,0.4,0.8,0.6,1,0.7333,0.0,1456.7388,1660.4475,-203.7087,0.2,0.8,0.1215,1.1918,0.032,0.2996,0.6684,1.0892,2.0679,4.0,24.0,0.0,0.0,1.0,9.0,29.1,70.9,0,0,0
634254,125,257,2021,UEL,1,257,19,2,1.6,1.0,0.6,0.2,3,0.8,1.4,1.2,0.4,0.0,1,0.5333,0.5,1563.8874,1512.9163,50.9711,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,0.0,0.0,11.0,2.0,48.3,51.7,0,0,0
605714,368,384,2021,EPL,1,384,18,3,1.0,1.2,0.4,0.4,0,0.3333,0.8,0.6,0.4,0.4,0,0.4667,0.0,1436.4538,1497.0915,-60.6377,0.4,0.4,0.8132,1.6023,0.1151,0.2604,0.6245,1.3135,1.4801,12.0,7.0,0.0,0.0,4.0,5.0,43.2,56.8,0,0,0
605862,362,379,2021,EPL,1,379,19,3,1.4,0.8,0.4,0.4,0,0.3333,1.2,1.0,0.6,0.4,0,0.4,1.0,1472.5217,1450.1449,22.3769,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.3109,1.1122,22.0,10.0,0.0,1.0,13.0,6.0,71.3,28.7,0,0,0
605771,363,375,2021,EPL,1,375,19,3,1.4,0.8,0.4,0.4,1,0.4,2.0,1.2,0.4,0.4,2,0.6,1.0,1573.8802,1490.8988,82.9814,0.4,0.4,0.9964,1.6312,0.1754,0.2434,0.5812,1.1939,0.9686,20.0,2.0,0.0,0.0,6.0,0.0,67.2,32.8,0,0,0
610398,86,244,2021,LIGA,1,244,19,4,2.8,0.6,0.6,0.4,0,0.4667,1.2,0.6,0.4,0.6,2,0.6,1.0,1635.6291,1547.3501,88.279,0.6,0.4,1.8155,1.4356,0.4525,0.2747,0.2728,2.31,0.8714,17.0,11.0,0.0,0.0,8.0,5.0,52.2,47.8,0,0,0
610396,101,1538,2021,LIGA,1,1538,19,4,0.8,1.6,0.2,0.4,0,0.0667,1.6,2.4,0.4,0.0,1,0.5333,0.0,1450.4956,1444.332,6.1636,0.2,0.4,2.7327,3.2849,0.2747,0.208,0.5173,0.8964,1.7257,19.0,14.0,1.0,0.0,7.0,3.0,55.6,44.4,0,0,0
610393,94,85,2021,LIGA,1,85,15,5,0.4,1.4,0.0,0.2,0,0.0,1.4,1.2,0.4,0.4,1,0.5333,1.0,1476.044,1487.1786,-11.1346,0.0,0.4,1.4789,1.4094,0.3692,0.316,0.3148,1.0016,0.889,10.0,9.0,0.0,0.0,3.0,3.0,45.0,55.0,0,0,0
605659,382,362,2021,EPL,1,362,15,6,4.2,0.8,0.8,0.4,0,0.6667,1.6,1.0,0.4,0.2,0,0.2,1.0,1657.6716,1471.8786,185.7931,0.8,0.4,3.3209,0.2478,0.9766,0.0197,0.0037,2.6711,1.3985,24.0,4.0,0.0,0.0,13.0,1.0,71.5,28.5,0,0,0
605664,375,376,2021,EPL,1,376,15,6,2.2,1.4,0.4,0.2,0,0.4667,0.8,2.2,0.0,0.0,0,0.0,0.0,1493.2428,1452.0112,41.2315,0.4,0.0,3.4206,1.0514,0.9057,0.0717,0.0226,1.2878,1.3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
605663,379,361,2021,EPL,1,361,15,6,1.0,1.2,0.4,0.2,0,0.2,1.2,1.2,0.6,0.6,1,0.5333,0.0,1450.788,1509.6195,-58.8315,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.6222,0.8826,12.0,8.0,0.0,1.0,8.0,2.0,51.4,48.6,0,0,0
605662,384,360,2021,EPL,1,360,15,6,1.2,1.0,0.4,0.4,0,0.3333,1.0,2.4,0.2,0.2,0,0.2667,0.0,1485.3637,1522.9117,-37.548,0.4,0.2,0.3546,0.782,0.1466,0.4028,0.4506,1.4033,0.8415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
605665,381,367,2021,EPL,1,367,15,6,0.2,2.6,0.0,0.0,0,0.0,1.6,0.4,0.6,0.6,2,0.7333,0.0,1370.4158,1573.4009,-202.9851,0.0,0.6,0.3108,3.815,0.002,0.0157,0.9823,0.7939,1.4105,9.0,19.0,0.0,0.0,3.0,2.0,40.4,59.6,0,0,0
605661,337,357,2021,EPL,1,357,15,6,1.6,1.2,0.6,0.4,2,0.6667,0.4,2.0,0.0,0.2,0,0.0,0.0,1485.1302,1438.3517,46.7785,0.6,0.0,0.845,1.4779,0.169,0.2727,0.5583,2.3915,1.1969,14.0,14.0,0.0,1.0,3.0,2.0,48.7,51.3,0,0,0
605666,363,395,2021,EPL,1,395,15,6,1.4,1.0,0.2,0.2,0,0.2667,0.6,2.6,0.0,0.2,0,0.0,1.0,1571.5362,1365.5058,206.0304,0.2,0.0,2.5923,0.5758,0.8571,0.1059,0.037,1.1753,0.6455,19.0,8.0,0.0,0.0,3.0,3.0,71.7,28.3,0,0,0
605660,359,368,2021,EPL,1,368,15,6,1.4,1.6,0.6,0.0,0,0.4,1.6,1.2,0.6,0.4,1,0.5333,0.0,1548.9028,1448.1815,100.7212,0.6,0.6,4.356,1.086,0.963,0.0318,0.0052,2.6382,1.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
605668,364,380,2021,EPL,1,380,15,6,1.6,0.6,0.8,0.4,2,0.8,0.8,2.4,0.0,0.0,0,0.0,1.0,1665.1751,1481.6027,183.5724,0.8,0.0,1.6777,0.2688,0.7693,0.1843,0.0464,1.5215,0.7968,29.0,7.0,0.0,0.0,5.0,3.0,62.9,37.1,0,0,0
605667,331,371,2021,EPL,1,371,15,6,2.0,1.2,0.4,0.4,0,0.4667,1.6,1.2,0.2,0.2,0,0.2667,0.0,1499.638,1508.6721,-9.0341,0.4,0.2,0.0,0.0,0.0,0.0,0.0,1.7508,1.8736,18.0,7.0,0.0,0.0,5.0,6.0,49.9,50.1,0,0,0
610395,3751,2922,2021,LIGA,1,2922,15,6,0.4,1.4,0.2,0.2,0,0.0667,0.6,0.2,0.2,0.8,0,0.0667,1.0,1448.6171,1479.3946,-30.7775,0.2,0.2,3.0254,1.0686,0.8271,0.1237,0.0492,0.8817,0.698,19.0,7.0,0.0,0.0,8.0,3.0,59.3,40.7,0,0,0
610392,96,3842,2021,LIGA,1,3842,18,6,1.2,2.2,0.4,0.0,0,0.4,1.4,1.6,0.2,0.2,0,0.2,1.0,1413.4351,1466.8589,-53.4238,0.4,0.2,0.3915,1.8409,0.0531,0.1694,0.7775,1.8013,0.9032,9.0,13.0,0.0,0.0,4.0,4.0,49.5,50.5,0,0,0
610397,97,84,2021,LIGA,1,84,18,6,0.8,1.6,0.0,0.0,0,0.0,1.4,2.0,0.4,0.2,1,0.4,1.0,1484.499,1430.9742,53.5248,0.0,0.4,0.897,1.2351,0.2343,0.3079,0.4578,1.6709,0.6944,11.0,14.0,0.0,0.0,5.0,7.0,62.7,37.3,0,0,0
610394,3747,88,2021,LIGA,1,88,18,6,1.6,1.0,0.4,0.4,0,0.4667,0.6,1.8,0.0,0.0,0,0.0,0.0,1447.7769,1453.322,-5.545,0.4,0.0,2.0332,0.3868,0.8404,0.1238,0.0358,1.4455,0.9105,15.0,10.0,0.0,0.0,7.0,3.0,38.6,61.4,0,0,0
610399,83,102,2021,LIGA,1,102,20,6,1.4,0.8,0.6,0.2,0,0.6,2.0,1.2,0.4,0.2,0,0.3333,1.0,1603.5299,1521.258,82.2718,0.6,0.4,0.0,0.0,0.0,0.0,0.0,1.4541,1.72,14.0,4.0,0.0,0.0,12.0,1.0,69.5,30.5,0,0,0
610390,243,93,2021,LIGA,1,93,20,6,1.2,1.0,0.2,0.2,0,0.0667,1.4,0.6,0.6,0.6,1,0.5333,1.0,1567.702,1524.8485,42.8535,0.2,0.6,1.4124,0.4872,0.6262,0.2596,0.1142,1.7515,0.8614,13.0,10.0,0.0,0.0,5.0,0.0,66.0,34.0,0,0,0
610391,89,1068,2021,LIGA,1,1068,20,6,1.4,1.0,0.4,0.2,2,0.6,0.8,0.6,0.4,0.6,0,0.4667,0.0,1547.6442,1569.1103,-21.4661,0.4,0.4,2.2174,0.5866,0.8272,0.1388,0.034,1.828,1.469,12.0,6.0,0.0,0.0,3.0,2.0,62.3,37.7,0,0,0
634861,364,86,2021,UCL,1,86,19,5,2.2,1.4,0.6,0.2,2,0.7333,2.8,2.0,0.6,0.0,1,0.5333,0.5,1577.6875,1537.8307,39.8568,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,4.0,0.0,0.0,6.0,2.0,53.9,46.1,0,0,0
638199,384,359,2022,EPL,1,359,19,4,1.4,1.0,0.6,0.4,1,0.5333,1.8,1.6,0.6,0.0,1,0.5333,0.5,1496.4402,1556.0824,-59.6421,0.6,0.6,1.2064,1.436,0.2864,0.2912,0.4224,1.2667,1.0136,10.0,10.0,0.0,0.0,3.0,5.0,56.3,43.7,0,0,0
